"","ID","RP","SP","RP_journey","SP_task","av_car","av_rail","time_car","cost_car","time_rail","cost_rail","access_rail","service_rail","female","business","income","choice"
"6411",401,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,28703,2
"6412",401,0,1,NA,10,1,1,345,35,140,45,25,3,0,0,28703,2
"6413",401,0,1,NA,11,1,1,345,45,120,35,5,1,0,0,28703,2
"6414",401,0,1,NA,12,1,1,250,50,130,75,15,3,0,0,28703,1
"6415",401,0,1,NA,13,1,1,390,30,170,35,25,3,0,0,28703,2
"6416",401,0,1,NA,14,1,1,300,45,140,55,10,3,0,0,28703,2
"6417",402,1,0,1,NA,1,1,390,30,130,75,10,0,0,0,49091,1
"6418",402,1,0,2,NA,1,1,390,30,130,75,10,0,0,0,49091,1
"6419",402,0,1,NA,1,1,1,300,40,170,35,25,2,0,0,49091,2
"6421",402,0,1,NA,3,1,1,390,35,140,45,20,1,0,0,49091,2
"6423",402,0,1,NA,5,1,1,275,40,140,55,20,1,0,0,49091,1
"6424",402,0,1,NA,6,1,1,275,45,130,35,15,3,0,0,49091,2
"6425",402,0,1,NA,7,1,1,250,50,140,55,25,1,0,0,49091,1
"6426",402,0,1,NA,8,1,1,250,35,155,55,20,2,0,0,49091,1
"6427",402,0,1,NA,9,1,1,300,35,140,45,20,2,0,0,49091,2
"6428",402,0,1,NA,10,1,1,390,35,140,75,20,1,0,0,49091,1
"6429",402,0,1,NA,11,1,1,275,50,155,35,20,1,0,0,49091,1
"6430",402,0,1,NA,12,1,1,300,40,170,45,5,1,0,0,49091,1
"6431",402,0,1,NA,13,1,1,345,45,130,45,10,1,0,0,49091,2
"6449",404,1,0,1,NA,1,1,345,40,140,45,10,0,1,0,19093,2
"6450",404,1,0,2,NA,1,1,275,50,155,45,10,0,1,0,19093,2
"6451",404,0,1,NA,1,1,1,390,35,155,55,15,3,1,0,19093,2
"6452",404,0,1,NA,2,1,1,345,40,130,45,10,1,1,0,19093,1
"6453",404,0,1,NA,3,1,1,390,30,130,55,5,1,1,0,19093,2
"6454",404,0,1,NA,4,1,1,300,50,130,75,10,3,1,0,19093,1
"6455",404,0,1,NA,5,1,1,390,30,140,65,25,1,1,0,19093,1
"6456",404,0,1,NA,6,1,1,345,40,120,45,10,1,1,0,19093,2
"6457",404,0,1,NA,7,1,1,300,40,170,45,15,2,1,0,19093,2
"6458",404,0,1,NA,8,1,1,300,50,140,65,5,1,1,0,19093,1
"6459",404,0,1,NA,9,1,1,345,45,120,45,10,3,1,0,19093,2
"6460",404,0,1,NA,10,1,1,250,35,170,45,25,2,1,0,19093,1
"6461",404,0,1,NA,11,1,1,390,30,120,65,25,3,1,0,19093,1
"6462",404,0,1,NA,12,1,1,250,50,140,65,20,1,1,0,19093,1
"6463",404,0,1,NA,13,1,1,390,30,140,75,10,3,1,0,19093,1
"6464",404,0,1,NA,14,1,1,345,40,140,35,5,3,1,0,19093,2
"6466",405,1,0,2,NA,1,1,345,30,140,65,20,0,1,0,45762,1
"6467",405,0,1,NA,1,1,1,250,45,170,35,25,2,1,0,45762,1
"6468",405,0,1,NA,2,1,1,275,50,140,35,15,3,1,0,45762,2
"6469",405,0,1,NA,3,1,1,390,40,130,75,15,1,1,0,45762,1
"6470",405,0,1,NA,4,1,1,390,40,120,75,20,3,1,0,45762,1
"6471",405,0,1,NA,5,1,1,300,40,170,35,5,3,1,0,45762,1
"6472",405,0,1,NA,6,1,1,275,40,170,35,25,3,1,0,45762,1
"6473",405,0,1,NA,7,1,1,345,35,130,65,20,3,1,0,45762,2
"6474",405,0,1,NA,8,1,1,300,50,130,75,5,2,1,0,45762,2
"6475",405,0,1,NA,9,1,1,250,30,170,55,20,3,1,0,45762,1
"6476",405,0,1,NA,10,1,1,345,35,170,45,5,2,1,0,45762,2
"6477",405,0,1,NA,11,1,1,275,50,155,55,20,1,1,0,45762,1
"6478",405,0,1,NA,12,1,1,300,45,140,45,10,3,1,0,45762,2
"6479",405,0,1,NA,13,1,1,250,50,120,75,10,2,1,0,45762,2
"6480",405,0,1,NA,14,1,1,300,35,170,35,25,2,1,0,45762,2
"6481",406,1,0,1,NA,1,1,300,35,155,45,15,0,1,0,27403,2
"6482",406,1,0,2,NA,1,1,275,50,155,55,15,0,1,0,27403,1
"6483",406,0,1,NA,1,1,1,250,30,140,65,15,1,1,0,27403,1
"6484",406,0,1,NA,2,1,1,300,35,155,35,15,2,1,0,27403,2
"6485",406,0,1,NA,3,1,1,250,50,140,75,10,3,1,0,27403,2
"6486",406,0,1,NA,4,1,1,275,35,140,65,20,3,1,0,27403,1
"6487",406,0,1,NA,5,1,1,390,30,130,65,25,1,1,0,27403,1
"6488",406,0,1,NA,6,1,1,390,35,130,35,10,1,1,0,27403,2
"6489",406,0,1,NA,7,1,1,300,45,120,65,5,1,1,0,27403,1
"6490",406,0,1,NA,8,1,1,300,40,155,35,5,2,1,0,27403,2
"6491",406,0,1,NA,9,1,1,390,30,120,55,15,1,1,0,27403,1
"6492",406,0,1,NA,10,1,1,275,40,170,55,25,2,1,0,27403,1
"6493",406,0,1,NA,11,1,1,345,35,170,45,5,2,1,0,27403,2
"6494",406,0,1,NA,12,1,1,345,35,120,75,10,2,1,0,27403,1
"6495",406,0,1,NA,13,1,1,250,50,120,65,10,1,1,0,27403,2
"6496",406,0,1,NA,14,1,1,345,40,155,45,5,2,1,0,27403,2
"6497",407,1,0,1,NA,1,1,275,45,170,55,25,0,1,1,28170,2
"6498",407,1,0,2,NA,1,1,300,45,170,45,5,0,1,1,28170,2
"6499",407,0,1,NA,1,1,1,275,50,120,45,5,1,1,1,28170,2
"6500",407,0,1,NA,2,1,1,275,45,155,35,5,1,1,1,28170,2
"6501",407,0,1,NA,3,1,1,300,45,155,65,20,1,1,1,28170,2
"6502",407,0,1,NA,4,1,1,390,35,155,65,15,3,1,1,28170,2
"6503",407,0,1,NA,5,1,1,275,40,155,55,5,3,1,1,28170,2
"6504",407,0,1,NA,6,1,1,250,50,120,65,20,2,1,1,28170,2
"6505",407,0,1,NA,7,1,1,250,45,170,35,15,3,1,1,28170,2
"6506",407,0,1,NA,8,1,1,275,40,170,35,15,3,1,1,28170,2
"6507",407,0,1,NA,9,1,1,275,30,155,65,25,2,1,1,28170,1
"6508",407,0,1,NA,10,1,1,390,30,120,65,15,1,1,1,28170,2
"6509",407,0,1,NA,11,1,1,275,50,120,55,5,3,1,1,28170,1
"6510",407,0,1,NA,12,1,1,390,35,130,55,15,1,1,1,28170,2
"6511",407,0,1,NA,13,1,1,345,30,140,65,15,1,1,1,28170,2
"6512",407,0,1,NA,14,1,1,250,40,140,75,20,2,1,1,28170,1
"6513",408,1,0,1,NA,1,1,300,40,130,75,10,0,0,1,40106,2
"6516",408,0,1,NA,2,1,1,275,50,120,65,10,2,0,1,40106,2
"6517",408,0,1,NA,3,1,1,300,30,140,75,25,2,0,1,40106,1
"6519",408,0,1,NA,5,1,1,300,45,120,35,10,2,0,1,40106,2
"6520",408,0,1,NA,6,1,1,275,30,170,35,25,2,0,1,40106,2
"6523",408,0,1,NA,9,1,1,250,40,170,45,10,2,0,1,40106,2
"6524",408,0,1,NA,10,1,1,250,40,155,75,25,2,0,1,40106,1
"6525",408,0,1,NA,11,1,1,345,35,155,35,10,1,0,1,40106,2
"6527",408,0,1,NA,13,1,1,250,45,140,65,25,2,0,1,40106,1
"6529",409,1,0,1,NA,1,1,390,30,130,75,15,0,1,1,58758,2
"6530",409,1,0,2,NA,1,1,300,35,155,45,20,0,1,1,58758,1
"6531",409,0,1,NA,1,1,1,345,45,120,45,5,1,1,1,58758,2
"6534",409,0,1,NA,4,1,1,390,30,130,65,20,1,1,1,58758,1
"6536",409,0,1,NA,6,1,1,390,40,155,65,25,1,1,1,58758,2
"6538",409,0,1,NA,8,1,1,275,40,130,65,20,1,1,1,58758,1
"6540",409,0,1,NA,10,1,1,345,50,155,45,5,3,1,1,58758,2
"6541",409,0,1,NA,11,1,1,390,35,120,75,15,2,1,1,58758,2
"6543",409,0,1,NA,13,1,1,250,50,120,55,25,2,1,1,58758,2
"6545",410,1,0,1,NA,1,1,250,50,120,45,20,0,0,0,30873,1
"6548",410,0,1,NA,2,1,1,300,30,170,55,25,2,0,0,30873,1
"6549",410,0,1,NA,3,1,1,345,45,130,35,5,3,0,0,30873,2
"6551",410,0,1,NA,5,1,1,300,45,120,55,5,3,0,0,30873,1
"6552",410,0,1,NA,6,1,1,345,30,170,45,10,2,0,0,30873,1
"6553",410,0,1,NA,7,1,1,345,30,120,75,10,2,0,0,30873,1
"6554",410,0,1,NA,8,1,1,275,35,170,35,20,3,0,0,30873,2
"6555",410,0,1,NA,9,1,1,275,50,120,45,15,3,0,0,30873,2
"6556",410,0,1,NA,10,1,1,275,50,120,45,20,2,0,0,30873,2
"6557",410,0,1,NA,11,1,1,300,45,170,35,5,3,0,0,30873,2
"6558",410,0,1,NA,12,1,1,275,50,130,65,15,3,0,0,30873,2
"6559",410,0,1,NA,13,1,1,345,30,140,75,5,2,0,0,30873,1
"6560",410,0,1,NA,14,1,1,250,50,130,65,10,2,0,0,30873,1
"6561",411,1,0,1,NA,1,1,390,30,140,55,5,0,1,0,46828,1
"6562",411,1,0,2,NA,1,1,250,50,130,75,15,0,1,0,46828,1
"6564",411,0,1,NA,2,1,1,250,50,120,75,5,3,1,0,46828,1
"6565",411,0,1,NA,3,1,1,300,30,155,75,25,2,1,0,46828,1
"6566",411,0,1,NA,4,1,1,250,40,170,35,25,2,1,0,46828,1
"6567",411,0,1,NA,5,1,1,275,30,130,75,25,2,1,0,46828,1
"6568",411,0,1,NA,6,1,1,275,45,170,35,10,2,1,0,46828,2
"6569",411,0,1,NA,7,1,1,275,50,120,75,15,3,1,0,46828,1
"6570",411,0,1,NA,8,1,1,250,45,170,45,20,2,1,0,46828,2
"6571",411,0,1,NA,9,1,1,390,35,140,55,10,1,1,0,46828,2
"6572",411,0,1,NA,10,1,1,345,35,140,45,25,3,1,0,46828,1
"6573",411,0,1,NA,11,1,1,345,45,120,35,5,1,1,0,46828,2
"6574",411,0,1,NA,12,1,1,390,30,170,35,25,3,1,0,46828,2
"6577",412,1,0,1,NA,1,1,390,35,140,45,20,0,1,0,53185,2
"6578",412,1,0,2,NA,1,1,300,40,170,45,5,0,1,0,53185,2
"6579",412,0,1,NA,1,1,1,300,40,170,35,25,2,1,0,53185,2
"6580",412,0,1,NA,2,1,1,345,40,130,55,20,3,1,0,53185,1
"6581",412,0,1,NA,3,1,1,345,35,130,65,5,2,1,0,53185,2
"6582",412,0,1,NA,4,1,1,275,40,140,55,20,1,1,0,53185,1
"6583",412,0,1,NA,5,1,1,275,45,130,35,15,3,1,0,53185,2
"6584",412,0,1,NA,6,1,1,250,50,140,55,25,1,1,0,53185,1
"6586",412,0,1,NA,8,1,1,250,35,155,55,20,2,1,0,53185,2
"6587",412,0,1,NA,9,1,1,300,35,140,45,20,2,1,0,53185,2
"6588",412,0,1,NA,10,1,1,390,30,130,75,10,1,1,0,53185,1
"6589",412,0,1,NA,11,1,1,390,35,140,75,20,1,1,0,53185,1
"6590",412,0,1,NA,12,1,1,275,50,155,35,20,1,1,0,53185,2
"6591",412,0,1,NA,13,1,1,345,45,130,45,10,1,1,0,53185,2
"6592",412,0,1,NA,14,1,1,275,50,120,75,5,3,1,0,53185,1
"6594",413,1,0,2,NA,1,1,300,45,155,65,20,0,0,0,22597,2
"6598",413,0,1,NA,4,1,1,250,45,120,75,10,2,0,0,22597,1
"6600",413,0,1,NA,6,1,1,345,40,130,35,20,1,0,0,22597,2
"6601",413,0,1,NA,7,1,1,345,35,130,75,15,2,0,0,22597,1
"6602",413,0,1,NA,8,1,1,345,45,120,45,5,1,0,0,22597,2
"6603",413,0,1,NA,9,1,1,345,30,170,35,15,1,0,0,22597,1
"6604",413,0,1,NA,10,1,1,250,45,155,55,20,1,0,0,22597,1
"6605",413,0,1,NA,11,1,1,250,40,155,45,25,1,0,0,22597,2
"6606",413,0,1,NA,12,1,1,275,50,120,75,15,3,0,0,22597,1
"6607",413,0,1,NA,13,1,1,345,30,155,55,10,2,0,0,22597,1
"6609",414,1,0,1,NA,1,1,345,40,130,45,10,0,1,0,68107,1
"6612",414,0,1,NA,2,1,1,390,30,130,55,5,1,1,0,68107,2
"6613",414,0,1,NA,3,1,1,345,40,140,45,10,2,1,0,68107,2
"6614",414,0,1,NA,4,1,1,300,50,130,75,10,3,1,0,68107,1
"6616",414,0,1,NA,6,1,1,345,40,120,45,10,1,1,0,68107,2
"6617",414,0,1,NA,7,1,1,300,40,170,45,15,2,1,0,68107,2
"6618",414,0,1,NA,8,1,1,345,45,120,45,10,3,1,0,68107,1
"6620",414,0,1,NA,10,1,1,250,35,170,45,25,2,1,0,68107,2
"6621",414,0,1,NA,11,1,1,390,30,120,65,25,3,1,0,68107,1
"6622",414,0,1,NA,12,1,1,250,50,140,65,20,1,1,0,68107,1
"6623",414,0,1,NA,13,1,1,390,30,140,75,10,3,1,0,68107,2
"6625",415,1,0,1,NA,1,1,275,40,170,35,25,0,1,1,43582,1
"6627",415,0,1,NA,1,1,1,250,45,170,35,25,2,1,1,43582,2
"6628",415,0,1,NA,2,1,1,275,50,140,35,15,3,1,1,43582,2
"6630",415,0,1,NA,4,1,1,390,40,120,75,20,3,1,1,43582,2
"6632",415,0,1,NA,6,1,1,345,30,155,55,20,3,1,1,43582,2
"6635",415,0,1,NA,9,1,1,250,30,170,55,20,3,1,1,43582,1
"6640",415,0,1,NA,14,1,1,250,50,120,75,10,2,1,1,43582,1
"6658",417,1,0,2,NA,1,1,390,30,120,65,15,0,0,1,35553,2
"6659",417,0,1,NA,1,1,1,275,50,120,45,5,1,0,1,35553,1
"6660",417,0,1,NA,2,1,1,275,45,155,35,5,1,0,1,35553,2
"6661",417,0,1,NA,3,1,1,300,45,155,65,20,1,0,1,35553,1
"6663",417,0,1,NA,5,1,1,275,40,155,55,5,3,0,1,35553,2
"6664",417,0,1,NA,6,1,1,250,50,120,65,20,2,0,1,35553,1
"6665",417,0,1,NA,7,1,1,250,45,170,35,15,3,0,1,35553,2
"6667",417,0,1,NA,9,1,1,275,30,155,65,25,2,0,1,35553,2
"6668",417,0,1,NA,10,1,1,275,50,120,55,5,3,0,1,35553,1
"6669",417,0,1,NA,11,1,1,390,35,130,55,15,1,0,1,35553,2
"6671",417,0,1,NA,13,1,1,345,30,140,65,15,1,0,1,35553,1
"6721",421,1,0,1,NA,1,1,275,45,170,35,10,0,1,0,56514,1
"6722",421,1,0,2,NA,1,1,250,50,130,75,15,0,1,0,56514,2
"6724",421,0,1,NA,2,1,1,390,30,140,55,5,1,1,0,56514,2
"6725",421,0,1,NA,3,1,1,250,50,120,75,5,3,1,0,56514,2
"6726",421,0,1,NA,4,1,1,300,30,155,75,25,2,1,0,56514,2
"6727",421,0,1,NA,5,1,1,250,40,170,35,25,2,1,0,56514,2
"6728",421,0,1,NA,6,1,1,275,30,130,75,25,2,1,0,56514,2
"6729",421,0,1,NA,7,1,1,275,50,120,75,15,3,1,0,56514,1
"6730",421,0,1,NA,8,1,1,250,45,170,45,20,2,1,0,56514,2
"6731",421,0,1,NA,9,1,1,390,35,140,55,10,1,1,0,56514,2
"6732",421,0,1,NA,10,1,1,345,35,140,45,25,3,1,0,56514,2
"6733",421,0,1,NA,11,1,1,345,45,120,35,5,1,1,0,56514,2
"6734",421,0,1,NA,12,1,1,390,30,170,35,25,3,1,0,56514,2
"6735",421,0,1,NA,13,1,1,275,45,140,65,15,2,1,0,56514,1
"6785",425,1,0,1,NA,1,1,300,40,170,35,5,0,0,1,47225,2
"6787",425,0,1,NA,1,1,1,250,45,170,35,25,2,0,1,47225,2
"6788",425,0,1,NA,2,1,1,275,50,140,35,15,3,0,1,47225,2
"6790",425,0,1,NA,4,1,1,390,40,120,75,20,3,0,1,47225,2
"6792",425,0,1,NA,6,1,1,275,40,170,35,25,3,0,1,47225,2
"6794",425,0,1,NA,8,1,1,300,50,130,75,5,2,0,1,47225,2
"6795",425,0,1,NA,9,1,1,250,30,170,55,20,3,0,1,47225,1
"6797",425,0,1,NA,11,1,1,300,45,140,45,10,3,0,1,47225,2
"6798",425,0,1,NA,12,1,1,345,30,140,65,20,3,0,1,47225,2
"6799",425,0,1,NA,13,1,1,250,50,120,75,10,2,0,1,47225,2
"6800",425,0,1,NA,14,1,1,300,35,170,35,25,2,0,1,47225,2
"6801",426,1,0,1,NA,1,1,275,35,140,65,20,0,0,0,51613,1
"6802",426,1,0,2,NA,1,1,250,50,120,65,10,0,0,0,51613,1
"6803",426,0,1,NA,1,1,1,250,30,140,65,15,1,0,0,51613,1
"6804",426,0,1,NA,2,1,1,300,35,155,35,15,2,0,0,51613,2
"6805",426,0,1,NA,3,1,1,300,35,155,45,15,3,0,0,51613,2
"6806",426,0,1,NA,4,1,1,250,50,140,75,10,3,0,0,51613,1
"6807",426,0,1,NA,5,1,1,390,30,130,65,25,1,0,0,51613,1
"6808",426,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,51613,2
"6809",426,0,1,NA,7,1,1,300,45,120,65,5,1,0,0,51613,1
"6810",426,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,51613,2
"6811",426,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,51613,1
"6812",426,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,51613,1
"6813",426,0,1,NA,11,1,1,345,35,170,45,5,2,0,0,51613,2
"6814",426,0,1,NA,12,1,1,275,50,155,55,15,2,0,0,51613,2
"6815",426,0,1,NA,13,1,1,345,35,120,75,10,2,0,0,51613,1
"6818",427,1,0,2,NA,1,1,390,35,130,55,15,0,1,0,38832,2
"6819",427,0,1,NA,1,1,1,275,50,120,45,5,1,1,0,38832,2
"6820",427,0,1,NA,2,1,1,275,45,155,35,5,1,1,0,38832,1
"6822",427,0,1,NA,4,1,1,390,35,155,65,15,3,1,0,38832,2
"6823",427,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,38832,1
"6824",427,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,38832,2
"6826",427,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,38832,2
"6827",427,0,1,NA,9,1,1,275,30,155,65,25,2,1,0,38832,2
"6828",427,0,1,NA,10,1,1,390,30,120,65,15,1,1,0,38832,1
"6829",427,0,1,NA,11,1,1,275,50,120,55,5,3,1,0,38832,2
"6830",427,0,1,NA,12,1,1,300,45,170,45,5,1,1,0,38832,2
"6831",427,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,38832,1
"6832",427,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,38832,1
"6833",428,1,0,1,NA,1,1,300,45,120,35,10,0,1,1,53302,1
"6834",428,1,0,2,NA,1,1,390,35,170,35,25,0,1,1,53302,2
"6835",428,0,1,NA,1,1,1,250,50,130,55,10,1,1,1,53302,2
"6836",428,0,1,NA,2,1,1,275,50,120,65,10,2,1,1,53302,2
"6837",428,0,1,NA,3,1,1,300,30,140,75,25,2,1,1,53302,2
"6838",428,0,1,NA,4,1,1,390,30,130,65,25,3,1,1,53302,2
"6839",428,0,1,NA,5,1,1,300,40,130,75,10,3,1,1,53302,1
"6840",428,0,1,NA,6,1,1,275,30,170,35,25,2,1,1,53302,2
"6841",428,0,1,NA,7,1,1,300,40,155,65,20,1,1,1,53302,2
"6842",428,0,1,NA,8,1,1,345,35,170,35,15,1,1,1,53302,2
"6843",428,0,1,NA,9,1,1,250,40,170,45,10,2,1,1,53302,2
"6844",428,0,1,NA,10,1,1,250,40,155,75,25,2,1,1,53302,2
"6845",428,0,1,NA,11,1,1,345,35,155,35,10,1,1,1,53302,2
"6846",428,0,1,NA,12,1,1,250,45,140,65,25,2,1,1,53302,2
"6847",428,0,1,NA,13,1,1,250,40,170,35,25,2,1,1,53302,2
"6848",428,0,1,NA,14,1,1,300,40,170,65,25,2,1,1,53302,2
"6849",429,1,0,1,NA,1,1,345,45,120,45,5,0,1,0,24934,2
"6850",429,1,0,2,NA,1,1,275,50,155,35,10,0,1,0,24934,2
"6851",429,0,1,NA,1,1,1,390,30,130,75,15,3,1,0,24934,1
"6852",429,0,1,NA,2,1,1,250,45,120,75,5,2,1,0,24934,2
"6853",429,0,1,NA,3,1,1,300,45,130,75,15,3,1,0,24934,1
"6855",429,0,1,NA,5,1,1,250,45,155,45,20,1,1,0,24934,1
"6856",429,0,1,NA,6,1,1,390,40,155,65,25,1,1,0,24934,1
"6858",429,0,1,NA,8,1,1,275,40,130,65,20,1,1,0,24934,1
"6859",429,0,1,NA,9,1,1,345,50,155,45,5,3,1,0,24934,2
"6860",429,0,1,NA,10,1,1,390,35,120,75,15,2,1,0,24934,1
"6861",429,0,1,NA,11,1,1,300,30,155,45,25,1,1,0,24934,2
"6862",429,0,1,NA,12,1,1,300,35,155,45,20,1,1,0,24934,2
"6863",429,0,1,NA,13,1,1,250,50,120,55,25,2,1,0,24934,2
"6864",429,0,1,NA,14,1,1,390,35,120,55,10,1,1,0,24934,1
"6865",430,1,0,1,NA,1,1,345,45,130,35,5,0,0,0,50098,1
"6866",430,1,0,2,NA,1,1,275,50,120,45,15,0,0,0,50098,2
"6867",430,0,1,NA,1,1,1,390,35,130,75,25,2,0,0,50098,2
"6868",430,0,1,NA,2,1,1,300,30,170,55,25,2,0,0,50098,1
"6869",430,0,1,NA,3,1,1,390,35,155,55,15,1,0,0,50098,2
"6870",430,0,1,NA,4,1,1,300,45,120,55,5,3,0,0,50098,2
"6871",430,0,1,NA,5,1,1,345,30,170,45,10,2,0,0,50098,2
"6872",430,0,1,NA,6,1,1,345,30,120,75,10,2,0,0,50098,2
"6873",430,0,1,NA,7,1,1,250,50,120,45,20,2,0,0,50098,2
"6874",430,0,1,NA,8,1,1,275,35,170,35,20,3,0,0,50098,2
"6875",430,0,1,NA,9,1,1,275,50,120,45,20,2,0,0,50098,2
"6876",430,0,1,NA,10,1,1,300,45,170,35,5,3,0,0,50098,2
"6877",430,0,1,NA,11,1,1,275,50,130,65,15,3,0,0,50098,1
"6878",430,0,1,NA,12,1,1,345,30,140,75,5,2,0,0,50098,2
"6879",430,0,1,NA,13,1,1,250,50,130,65,10,2,0,0,50098,1
"6880",430,0,1,NA,14,1,1,390,35,140,55,5,1,0,0,50098,2
"6881",431,1,0,1,NA,1,1,275,50,120,75,15,0,0,0,45167,2
"6882",431,1,0,2,NA,1,1,390,35,140,55,10,0,0,0,45167,2
"6885",431,0,1,NA,3,1,1,250,50,120,75,5,3,0,0,45167,1
"6886",431,0,1,NA,4,1,1,300,30,155,75,25,2,0,0,45167,1
"6887",431,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,45167,1
"6888",431,0,1,NA,6,1,1,275,30,130,75,25,2,0,0,45167,1
"6889",431,0,1,NA,7,1,1,275,45,170,35,10,2,0,0,45167,2
"6890",431,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,45167,1
"6891",431,0,1,NA,9,1,1,345,35,140,45,25,3,0,0,45167,2
"6892",431,0,1,NA,10,1,1,345,45,120,35,5,1,0,0,45167,2
"6893",431,0,1,NA,11,1,1,250,50,130,75,15,3,0,0,45167,2
"6894",431,0,1,NA,12,1,1,390,30,170,35,25,3,0,0,45167,2
"6895",431,0,1,NA,13,1,1,275,45,140,65,15,2,0,0,45167,2
"6913",433,1,0,1,NA,1,1,275,45,130,55,20,0,0,0,46663,2
"6915",433,0,1,NA,1,1,1,250,45,140,65,20,3,0,0,46663,2
"6916",433,0,1,NA,2,1,1,345,35,140,55,5,3,0,0,46663,1
"6918",433,0,1,NA,4,1,1,250,45,120,75,10,2,0,0,46663,2
"6919",433,0,1,NA,5,1,1,390,30,140,55,15,1,0,0,46663,1
"6920",433,0,1,NA,6,1,1,345,40,130,35,20,1,0,0,46663,1
"6921",433,0,1,NA,7,1,1,345,35,130,75,15,2,0,0,46663,1
"6922",433,0,1,NA,8,1,1,345,45,120,45,5,1,0,0,46663,2
"6923",433,0,1,NA,9,1,1,345,30,170,35,15,1,0,0,46663,2
"6924",433,0,1,NA,10,1,1,250,45,155,55,20,1,0,0,46663,1
"6925",433,0,1,NA,11,1,1,250,40,155,45,25,1,0,0,46663,2
"6927",433,0,1,NA,13,1,1,275,50,120,75,15,3,0,0,46663,1
"6928",433,0,1,NA,14,1,1,300,50,130,75,15,1,0,0,46663,1
"6929",434,1,0,1,NA,1,1,300,40,170,45,15,0,0,1,63957,1
"6932",434,0,1,NA,2,1,1,345,40,130,45,10,1,0,1,63957,1
"6933",434,0,1,NA,3,1,1,390,30,130,55,5,1,0,1,63957,2
"6935",434,0,1,NA,5,1,1,300,50,130,75,10,3,0,1,63957,2
"6937",434,0,1,NA,7,1,1,345,40,120,45,10,1,0,1,63957,1
"6938",434,0,1,NA,8,1,1,300,50,140,65,5,1,0,1,63957,2
"6939",434,0,1,NA,9,1,1,345,45,120,45,10,3,0,1,63957,2
"6941",434,0,1,NA,11,1,1,250,35,170,45,25,2,0,1,63957,2
"6942",434,0,1,NA,12,1,1,390,30,120,65,25,3,0,1,63957,1
"6944",434,0,1,NA,14,1,1,390,30,140,75,10,3,0,1,63957,2
"7009",439,1,0,1,NA,1,1,390,30,130,65,20,0,1,1,56223,2
"7010",439,1,0,2,NA,1,1,345,50,155,45,5,0,1,1,56223,1
"7011",439,0,1,NA,1,1,1,390,30,130,75,15,3,1,1,56223,2
"7012",439,0,1,NA,2,1,1,345,45,120,45,5,1,1,1,56223,2
"7013",439,0,1,NA,3,1,1,250,45,120,75,5,2,1,1,56223,2
"7014",439,0,1,NA,4,1,1,300,45,130,75,15,3,1,1,56223,2
"7015",439,0,1,NA,5,1,1,250,45,155,45,20,1,1,1,56223,2
"7016",439,0,1,NA,6,1,1,390,40,155,65,25,1,1,1,56223,2
"7017",439,0,1,NA,7,1,1,250,45,155,65,15,3,1,1,56223,2
"7018",439,0,1,NA,8,1,1,275,40,130,65,20,1,1,1,56223,2
"7019",439,0,1,NA,9,1,1,275,50,155,35,10,3,1,1,56223,2
"7020",439,0,1,NA,10,1,1,390,35,120,75,15,2,1,1,56223,2
"7021",439,0,1,NA,11,1,1,300,30,155,45,25,1,1,1,56223,1
"7022",439,0,1,NA,12,1,1,300,35,155,45,20,1,1,1,56223,2
"7023",439,0,1,NA,13,1,1,250,50,120,55,25,2,1,1,56223,2
"7024",439,0,1,NA,14,1,1,390,35,120,55,10,1,1,1,56223,2
"7042",441,1,0,2,NA,1,1,345,35,140,45,25,0,1,1,63160,1
"7043",441,0,1,NA,1,1,1,390,40,170,35,5,2,1,1,63160,1
"7044",441,0,1,NA,2,1,1,250,50,120,75,5,3,1,1,63160,2
"7045",441,0,1,NA,3,1,1,300,30,155,75,25,2,1,1,63160,1
"7046",441,0,1,NA,4,1,1,250,40,170,35,25,2,1,1,63160,2
"7048",441,0,1,NA,6,1,1,275,45,170,35,10,2,1,1,63160,2
"7050",441,0,1,NA,8,1,1,250,45,170,45,20,2,1,1,63160,2
"7051",441,0,1,NA,9,1,1,390,35,140,55,10,1,1,1,63160,2
"7052",441,0,1,NA,10,1,1,345,45,120,35,5,1,1,1,63160,1
"7054",441,0,1,NA,12,1,1,390,30,170,35,25,3,1,1,63160,2
"7057",442,1,0,1,NA,1,1,390,35,140,45,20,0,0,1,21144,2
"7058",442,1,0,2,NA,1,1,300,40,170,45,5,0,0,1,21144,2
"7059",442,0,1,NA,1,1,1,300,40,170,35,25,2,0,1,21144,2
"7060",442,0,1,NA,2,1,1,345,40,130,55,20,3,0,1,21144,2
"7061",442,0,1,NA,3,1,1,345,35,130,65,5,2,0,1,21144,2
"7062",442,0,1,NA,4,1,1,275,40,140,55,20,1,0,1,21144,1
"7063",442,0,1,NA,5,1,1,275,45,130,35,15,3,0,1,21144,2
